ICCS_year,COUNTRY,IDSTUD,TOTWGTS,obey,rights,local,work,envir,vote,history,respect,news,protest,discuss,party,female,books,edexp,ed_mom,ed_dad,id,id2
1999,BGR,230321,26.614315,1,1,1,1,1,0,1,1,1,0,1,0,1,3,1,2,0,5640,BGR230321
1999,BGR,230322,26.614315,1,1,1,1,1,0,1,1,1,1,0,0,1,3,1,1,2,5641,BGR230322
1999,BGR,230323,26.614315,1,1,NA,NA,1,0,NA,NA,1,NA,NA,NA,1,3,0,0,NA,5642,BGR230323
1999,BGR,230326,26.614315,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5643,BGR230326
1999,BGR,240301,23.179692,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,5644,BGR240301
1999,BGR,240302,23.179692,1,1,0,1,1,0,1,0,0,0,0,0,1,3,1,1,2,5645,BGR240302
1999,BGR,240303,23.179692,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,5646,BGR240303
1999,BGR,240304,23.179692,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,5647,BGR240304
1999,BGR,240305,23.179692,0,1,0,1,1,0,1,0,0,NA,NA,1,1,3,2,2,2,5648,BGR240305
1999,BGR,240306,23.179692,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,5649,BGR240306
1999,BGR,240307,23.179692,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,2,2,5650,BGR240307
1999,BGR,240308,23.179692,1,0,1,1,0,0,1,0,1,0,1,0,1,3,1,2,1,5651,BGR240308
1999,BGR,240309,23.179692,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5652,BGR240309
1999,BGR,240311,23.179692,1,0,0,1,0,NA,1,0,0,0,0,1,1,2,1,2,2,5653,BGR240311
1999,BGR,240312,23.179692,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,2,2,5654,BGR240312
1999,BGR,240313,23.179692,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,1,2,5655,BGR240313
1999,BGR,240314,23.179692,1,1,1,1,0,0,1,1,0,NA,1,0,1,3,1,2,0,5656,BGR240314
1999,BGR,240315,23.179692,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,5657,BGR240315
1999,BGR,240317,23.179692,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,2,2,5658,BGR240317
1999,BGR,240318,23.179692,1,1,1,0,0,1,1,1,0,0,0,0,1,2,1,2,2,5659,BGR240318
1999,BGR,240319,23.179692,1,1,1,1,1,0,0,1,1,0,1,0,1,2,2,2,2,5660,BGR240319
1999,BGR,240320,23.179692,1,1,NA,1,0,0,0,1,0,1,NA,NA,1,3,2,2,2,5661,BGR240320
1999,BGR,240321,23.179692,1,1,0,1,1,1,1,0,0,1,0,1,1,3,2,2,2,5662,BGR240321
1999,BGR,240323,23.179692,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,5663,BGR240323
1999,BGR,240325,23.179692,1,1,0,0,1,0,1,1,0,0,0,0,1,3,1,2,2,5664,BGR240325
1999,BGR,260101,22.706654,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,5665,BGR260101
1999,BGR,260103,22.706654,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,5666,BGR260103
1999,BGR,260104,22.706654,1,1,1,1,1,0,1,1,1,1,0,0,1,1,2,1,1,5667,BGR260104
1999,BGR,260105,22.706654,1,1,1,0,1,1,1,0,0,1,NA,0,1,2,1,2,1,5668,BGR260105
1999,BGR,260107,22.706654,1,1,1,0,NA,NA,0,NA,0,NA,NA,0,1,1,2,1,1,5669,BGR260107
1999,BGR,260108,22.706654,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,5670,BGR260108
1999,BGR,260110,22.706654,1,1,1,0,1,0,1,1,1,1,1,1,1,2,2,1,1,5671,BGR260110
1999,BGR,260111,22.706654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5672,BGR260111
1999,BGR,260115,22.706654,1,1,1,1,1,1,1,1,1,1,0,0,1,3,2,2,1,5673,BGR260115
1999,BGR,260116,22.706654,1,1,1,1,1,1,1,0,1,1,0,NA,1,1,2,1,1,5674,BGR260116
1999,BGR,260117,22.706654,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,5675,BGR260117
1999,BGR,260118,22.706654,1,1,0,1,NA,1,1,1,0,1,0,1,1,2,0,1,2,5676,BGR260118
1999,BGR,260119,22.706654,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5677,BGR260119
1999,BGR,270101,18.458308,1,1,1,1,1,1,1,1,1,1,0,0,1,3,2,2,2,5678,BGR270101
1999,BGR,270105,18.458308,1,1,1,1,1,1,1,1,0,1,0,0,1,2,1,2,2,5679,BGR270105
1999,BGR,270106,18.458308,1,1,1,1,0,1,1,1,0,1,0,0,1,3,1,2,2,5680,BGR270106
1999,BGR,270108,18.458308,1,1,1,1,1,1,0,1,1,1,1,0,1,3,2,2,2,5681,BGR270108
1999,BGR,270109,18.458308,1,1,1,1,1,1,1,1,1,1,0,0,1,3,2,2,2,5682,BGR270109
1999,BGR,270111,18.458308,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,2,2,5683,BGR270111
1999,BGR,270112,18.458308,0,1,0,0,1,0,1,0,0,1,0,0,1,3,1,2,2,5684,BGR270112
1999,BGR,270113,18.458308,1,1,1,1,1,1,1,1,1,NA,1,1,1,3,2,2,2,5685,BGR270113
1999,BGR,270117,18.458308,1,1,1,1,1,1,1,1,1,1,NA,NA,1,2,2,2,2,5686,BGR270117
1999,BGR,270118,18.458308,1,1,1,1,1,0,1,1,1,0,0,0,1,3,1,2,2,5687,BGR270118
1999,BGR,270119,18.458308,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2,2,2,5688,BGR270119
1999,BGR,270120,18.458308,1,1,1,1,1,0,1,0,0,1,0,0,1,2,1,2,2,5689,BGR270120
1999,BGR,270121,18.458308,1,1,0,1,1,0,1,1,0,1,0,0,1,3,2,2,2,5690,BGR270121
1999,BGR,270122,18.458308,1,0,0,1,0,1,1,1,1,1,0,0,1,3,1,2,2,5691,BGR270122
1999,BGR,270126,18.458308,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,2,2,5692,BGR270126
1999,BGR,280202,29.754792,1,1,1,0,1,1,1,1,1,1,0,1,1,3,1,2,2,5693,BGR280202
1999,BGR,280204,29.754792,1,1,1,0,1,NA,1,1,0,1,0,0,1,3,1,2,2,5694,BGR280204
1999,BGR,280205,29.754792,1,1,0,1,1,1,1,1,1,1,1,0,1,3,1,2,1,5695,BGR280205
1999,BGR,280208,29.754792,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,2,5696,BGR280208
1999,BGR,280209,29.754792,1,0,0,1,0,0,1,0,0,0,0,0,1,3,1,2,NA,5697,BGR280209
1999,BGR,280210,29.754792,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,2,2,5698,BGR280210
1999,BGR,280211,29.754792,1,1,1,1,1,1,1,1,1,1,NA,NA,1,3,1,2,2,5699,BGR280211
1999,BGR,280213,29.754792,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1,3,1,2,2,5700,BGR280213
1999,BGR,280214,29.754792,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2,5701,BGR280214
1999,BGR,280219,29.754792,1,1,1,1,1,1,1,1,0,1,0,0,1,2,1,2,2,5702,BGR280219
1999,BGR,280220,29.754792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,2,5703,BGR280220
1999,BGR,280221,29.754792,1,1,1,1,1,1,1,0,0,1,0,0,1,3,1,2,2,5704,BGR280221
1999,BGR,280226,29.754792,1,1,1,1,NA,1,1,1,1,NA,NA,0,1,1,1,1,0,5705,BGR280226
1999,BGR,290303,20.474497,1,1,1,0,1,0,1,1,0,1,0,0,1,2,1,1,1,5706,BGR290303
1999,BGR,290304,20.474497,1,1,1,1,1,0,1,1,NA,1,0,0,1,1,1,1,1,5707,BGR290304
1999,BGR,290305,20.474497,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,2,5708,BGR290305
1999,BGR,290308,20.474497,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,NA,NA,5709,BGR290308
1999,BGR,290309,20.474497,1,1,1,0,1,1,1,1,1,1,0,1,1,2,1,2,2,5710,BGR290309
1999,BGR,290310,20.474497,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,5711,BGR290310
1999,BGR,290311,20.474497,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5712,BGR290311
1999,BGR,290313,20.474497,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,2,2,5713,BGR290313
1999,BGR,290314,20.474497,1,1,1,1,1,1,NA,1,1,1,0,1,1,3,0,0,0,5714,BGR290314
1999,BGR,290316,20.474497,1,1,1,1,0,0,1,1,0,0,0,0,1,3,0,2,2,5715,BGR290316
1999,BGR,290318,20.474497,1,1,0,1,1,1,1,1,1,1,0,1,1,3,1,0,0,5716,BGR290318
1999,BGR,290319,20.474497,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5717,BGR290319
1999,BGR,300302,41.435682,1,0,1,1,0,1,1,1,0,1,1,0,1,3,2,2,2,5718,BGR300302
1999,BGR,300303,41.435682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5719,BGR300303
1999,BGR,300304,41.435682,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,5720,BGR300304
1999,BGR,300307,41.435682,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,2,2,5721,BGR300307
1999,BGR,300313,41.435682,1,0,1,NA,1,1,0,NA,0,0,0,1,1,3,0,2,0,5722,BGR300313
1999,BGR,300315,41.435682,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,5723,BGR300315
1999,BGR,300317,41.435682,1,1,1,NA,1,0,0,1,1,1,0,0,1,1,1,1,2,5724,BGR300317
1999,BGR,300318,41.435682,1,1,0,1,1,1,1,1,1,0,0,0,1,2,0,1,1,5725,BGR300318
1999,BGR,300319,41.435682,1,NA,1,1,1,1,NA,NA,0,NA,0,NA,1,0,0,NA,NA,5726,BGR300319
1999,BGR,310302,20.077477,1,0,0,0,0,NA,0,0,0,NA,NA,0,1,3,1,1,1,5727,BGR310302
1999,BGR,310303,20.077477,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,2,2,5728,BGR310303
1999,BGR,310305,20.077477,0,NA,1,NA,NA,0,0,NA,1,1,NA,0,1,2,2,2,2,5729,BGR310305
1999,BGR,310306,20.077477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,5730,BGR310306
1999,BGR,310307,20.077477,1,0,0,1,0,1,1,0,0,1,0,0,1,3,1,1,1,5731,BGR310307
1999,BGR,310308,20.077477,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,5732,BGR310308
1999,BGR,310309,20.077477,1,1,1,1,1,1,1,0,1,1,1,0,1,3,2,1,1,5733,BGR310309
1999,BGR,310311,20.077477,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,2,5734,BGR310311
1999,BGR,310314,20.077477,1,NA,1,NA,1,1,NA,1,0,NA,0,0,1,3,2,1,2,5735,BGR310314
1999,BGR,310315,20.077477,0,0,1,NA,0,0,0,1,1,1,1,0,1,3,2,1,1,5736,BGR310315
1999,BGR,310316,20.077477,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5737,BGR310316
1999,BGR,310317,20.077477,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,1,5738,BGR310317
1999,BGR,310318,20.077477,1,1,1,0,1,1,0,0,NA,1,1,1,1,3,2,2,1,5739,BGR310318
1999,BGR,320407,23.247605,0,1,0,1,1,NA,1,0,1,0,0,0,1,0,0,0,0,5740,BGR320407
1999,BGR,320408,23.247605,0,NA,1,1,NA,0,0,1,1,1,1,1,1,1,1,NA,NA,5741,BGR320408
1999,BGR,320412,23.247605,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,NA,NA,5742,BGR320412
1999,BGR,320417,23.247605,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,0,1,1,5743,BGR320417
1999,BGR,320419,23.247605,0,1,0,1,1,0,0,0,0,NA,1,1,1,3,0,0,0,5744,BGR320419
1999,BGR,320420,23.247605,NA,1,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,0,0,0,5745,BGR320420
1999,BGR,320423,23.247605,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,5746,BGR320423
1999,BGR,330203,26.706136,1,1,1,1,1,1,1,0,0,NA,NA,0,1,1,0,0,0,5747,BGR330203
1999,BGR,330204,26.706136,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,5748,BGR330204
1999,BGR,330205,26.706136,1,0,0,1,1,0,0,0,1,0,0,0,1,2,2,2,2,5749,BGR330205
1999,BGR,330207,26.706136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5750,BGR330207
1999,BGR,330208,26.706136,1,1,1,1,1,1,1,1,0,1,1,0,1,2,1,1,1,5751,BGR330208
1999,BGR,330209,26.706136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5752,BGR330209
1999,BGR,330212,26.706136,NA,1,1,1,1,0,1,1,1,0,0,0,1,1,0,2,1,5753,BGR330212
1999,BGR,330214,26.706136,1,1,1,1,1,1,1,1,0,0,0,0,1,3,1,1,2,5754,BGR330214
1999,BGR,330215,26.706136,1,1,NA,1,1,0,1,1,1,0,1,0,1,1,0,NA,NA,5755,BGR330215
1999,BGR,330216,26.706136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,5756,BGR330216
1999,BGR,330217,26.706136,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5757,BGR330217
1999,BGR,330218,26.706136,0,1,1,1,1,1,0,0,0,0,0,NA,1,1,0,0,0,5758,BGR330218
1999,BGR,330219,26.706136,1,1,0,1,1,1,1,1,0,0,1,0,1,2,1,1,1,5759,BGR330219
1999,BGR,330220,26.706136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5760,BGR330220
1999,BGR,330221,26.706136,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,5761,BGR330221
1999,BGR,350202,27.635012,1,0,0,1,1,NA,0,1,0,0,0,0,1,1,0,1,2,5762,BGR350202
1999,BGR,350204,27.635012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5763,BGR350204
1999,BGR,350208,27.635012,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5764,BGR350208
1999,BGR,350209,27.635012,1,0,NA,0,1,0,0,1,1,1,0,1,1,NA,0,0,0,5765,BGR350209
1999,BGR,350210,27.635012,1,NA,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,5766,BGR350210
1999,BGR,350213,27.635012,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,5767,BGR350213
1999,BGR,350215,27.635012,0,1,NA,0,0,0,0,0,0,1,0,1,1,3,0,2,2,5768,BGR350215
1999,BGR,350216,27.635012,1,1,1,1,1,1,1,1,1,1,1,NA,1,3,1,1,1,5769,BGR350216
1999,BGR,350217,27.635012,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,5770,BGR350217
1999,BGR,350218,27.635012,NA,0,1,NA,0,0,1,0,0,1,0,NA,1,2,0,NA,NA,5771,BGR350218
1999,BGR,350219,27.635012,1,1,1,1,1,1,1,1,1,1,1,0,1,3,0,1,1,5772,BGR350219
1999,BGR,360302,43.673135,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5773,BGR360302
1999,BGR,360305,43.673135,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,0,NA,NA,5774,BGR360305
1999,BGR,360307,43.673135,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2,2,2,5775,BGR360307
1999,BGR,360309,43.673135,1,1,1,1,1,0,1,1,1,1,0,0,1,3,1,NA,NA,5776,BGR360309
1999,BGR,360311,43.673135,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,5777,BGR360311
1999,BGR,360313,43.673135,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,NA,NA,5778,BGR360313
1999,BGR,360316,43.673135,1,1,1,1,1,NA,1,NA,0,NA,NA,0,1,0,0,0,0,5779,BGR360316
1999,BGR,360318,43.673135,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,2,2,5780,BGR360318
1999,BGR,360321,43.673135,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,5781,BGR360321
1999,BGR,370303,19.011012,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5782,BGR370303
1999,BGR,370304,19.011012,0,0,NA,1,1,0,0,NA,0,0,0,0,1,3,0,2,2,5783,BGR370304
1999,BGR,370305,19.011012,1,1,1,1,0,1,0,1,0,1,1,0,1,1,2,1,1,5784,BGR370305
1999,BGR,370309,19.011012,0,1,0,0,1,1,1,0,0,1,NA,0,1,3,1,1,1,5785,BGR370309
1999,BGR,370311,19.011012,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,NA,NA,5786,BGR370311
1999,BGR,370314,19.011012,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2,2,5787,BGR370314
1999,BGR,370315,19.011012,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,5788,BGR370315
1999,BGR,370316,19.011012,1,NA,1,1,0,1,NA,0,NA,1,1,NA,1,1,1,NA,NA,5789,BGR370316
1999,BGR,370323,19.011012,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,2,1,5790,BGR370323
1999,BGR,370326,19.011012,1,0,0,0,0,0,0,0,0,0,NA,0,1,3,0,1,1,5791,BGR370326
1999,BGR,380106,6.055103,1,1,0,1,1,0,1,NA,0,NA,1,0,1,1,0,1,2,5792,BGR380106
1999,BGR,380117,6.055103,1,0,0,0,0,0,1,1,1,1,1,1,1,3,2,1,1,5793,BGR380117
1999,BGR,380118,6.055103,1,1,1,1,1,1,1,1,1,0,0,0,1,3,2,2,NA,5794,BGR380118
1999,BGR,380119,6.055103,1,NA,NA,0,1,0,1,1,1,0,NA,0,1,2,1,NA,NA,5795,BGR380119
1999,BGR,380121,6.055103,1,1,1,1,1,1,NA,1,1,1,NA,1,1,3,2,NA,NA,5796,BGR380121
1999,BGR,380123,6.055103,1,1,NA,1,1,NA,1,0,NA,0,NA,1,1,1,0,1,1,5797,BGR380123
1999,BGR,380124,6.055103,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,5798,BGR380124
1999,BGR,390305,29.8025,0,0,1,1,0,1,1,1,1,0,1,1,1,3,1,1,2,5799,BGR390305
1999,BGR,390307,29.8025,0,1,1,1,1,1,1,1,1,1,1,NA,1,3,0,2,2,5800,BGR390307
1999,BGR,390309,29.8025,1,1,1,1,1,0,1,0,1,NA,1,0,1,3,1,2,1,5801,BGR390309
1999,BGR,390310,29.8025,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,0,5802,BGR390310
1999,BGR,390311,29.8025,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,NA,NA,5803,BGR390311
1999,BGR,390312,29.8025,0,0,1,0,1,0,0,1,0,0,1,0,1,3,1,2,NA,5804,BGR390312
1999,BGR,390313,29.8025,1,1,1,0,1,0,NA,0,0,1,NA,1,1,3,1,2,2,5805,BGR390313
1999,BGR,390314,29.8025,1,1,0,1,1,1,1,0,1,1,1,0,1,2,1,2,1,5806,BGR390314
1999,BGR,390315,29.8025,1,1,1,0,1,1,1,1,1,1,1,0,1,3,2,1,1,5807,BGR390315
1999,BGR,390316,29.8025,0,1,0,1,NA,0,1,0,0,NA,1,1,1,3,1,2,NA,5808,BGR390316
1999,BGR,390318,29.8025,1,1,1,1,1,0,1,0,1,1,0,0,1,3,2,2,2,5809,BGR390318
1999,BGR,390319,29.8025,1,0,1,1,0,1,0,0,0,0,1,0,1,3,1,1,1,5810,BGR390319
1999,BGR,390320,29.8025,1,1,1,1,1,1,1,1,1,0,1,0,1,2,2,2,2,5811,BGR390320
1999,BGR,390321,29.8025,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,5812,BGR390321
1999,BGR,390322,29.8025,1,1,0,0,0,1,1,1,0,0,0,0,1,2,2,1,1,5813,BGR390322
1999,BGR,390323,29.8025,1,1,1,1,0,1,1,1,1,0,1,NA,1,1,2,2,2,5814,BGR390323
1999,BGR,410401,28.610365,0,NA,0,0,0,1,NA,1,1,0,NA,1,1,1,2,1,2,5815,BGR410401
1999,BGR,410402,28.610365,1,0,1,NA,1,1,1,0,1,1,0,NA,1,1,0,1,1,5816,BGR410402
1999,BGR,410403,28.610365,NA,1,NA,1,NA,NA,1,NA,1,NA,1,NA,1,3,1,1,0,5817,BGR410403
1999,BGR,410405,28.610365,NA,0,1,0,1,0,1,0,1,NA,1,1,1,1,1,2,2,5818,BGR410405
1999,BGR,410406,28.610365,1,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,0,0,NA,NA,5819,BGR410406
1999,BGR,410408,28.610365,1,1,0,1,1,NA,1,0,0,1,0,NA,1,1,2,0,0,5820,BGR410408
1999,BGR,410410,28.610365,1,1,0,1,1,1,1,0,1,1,1,NA,1,1,0,1,1,5821,BGR410410
1999,BGR,410412,28.610365,0,0,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,2,5822,BGR410412
1999,BGR,410415,28.610365,1,NA,1,1,0,NA,1,0,NA,0,1,0,1,1,1,1,1,5823,BGR410415
1999,BGR,410423,28.610365,1,NA,NA,1,1,1,1,1,1,NA,NA,0,1,1,0,1,1,5824,BGR410423
1999,BGR,410427,28.610365,1,NA,1,1,1,NA,1,0,NA,0,1,0,1,1,1,1,1,5825,BGR410427
1999,BGR,420203,28.899404,1,1,1,1,1,1,1,1,1,1,1,0,1,3,0,1,1,5826,BGR420203
1999,BGR,420206,28.899404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,5827,BGR420206
1999,BGR,420207,28.899404,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2,5828,BGR420207
1999,BGR,420209,28.899404,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,2,1,5829,BGR420209
1999,BGR,420212,28.899404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5830,BGR420212
1999,BGR,420214,28.899404,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,5831,BGR420214
1999,BGR,420221,28.899404,0,1,1,1,1,1,1,1,1,1,1,0,1,3,0,1,1,5832,BGR420221
1999,BGR,420222,28.899404,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5833,BGR420222
1999,BGR,430203,23.841969,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,5834,BGR430203
1999,BGR,430204,23.841969,1,1,0,1,1,1,0,0,1,1,1,0,1,2,0,1,1,5835,BGR430204
1999,BGR,430208,23.841969,1,1,1,1,1,NA,1,1,1,NA,0,NA,1,2,1,NA,NA,5836,BGR430208
1999,BGR,430215,23.841969,1,NA,NA,0,NA,NA,1,1,NA,NA,0,NA,1,1,0,1,1,5837,BGR430215
1999,BGR,430220,23.841969,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,5838,BGR430220
1999,BGR,430222,23.841969,1,1,1,1,1,1,1,1,1,1,NA,NA,1,2,0,0,NA,5839,BGR430222
1999,BGR,430223,23.841969,1,1,1,1,1,1,1,1,1,1,NA,NA,1,0,0,2,1,5840,BGR430223
1999,BGR,430224,23.841969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5841,BGR430224
1999,BGR,430227,23.841969,NA,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5842,BGR430227
1999,BGR,440503,47.683938,1,0,0,0,0,NA,NA,1,1,0,NA,1,1,3,2,2,2,5843,BGR440503
1999,BGR,440504,47.683938,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,2,2,5844,BGR440504
1999,BGR,440507,47.683938,1,1,0,1,1,0,1,1,0,0,1,0,1,2,2,1,2,5845,BGR440507
1999,BGR,440513,47.683938,1,1,1,1,1,0,1,1,1,1,1,0,1,3,0,2,1,5846,BGR440513
1999,BGR,440514,47.683938,0,0,NA,1,0,0,NA,NA,0,1,1,0,1,2,1,2,2,5847,BGR440514
1999,BGR,440515,47.683938,1,1,1,1,1,1,1,1,1,0,1,0,1,3,1,2,2,5848,BGR440515
1999,BGR,440517,47.683938,1,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,3,0,1,1,5849,BGR440517
1999,BGR,450201,19.515293,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,5850,BGR450201
1999,BGR,450204,19.515293,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,2,5851,BGR450204
1999,BGR,450205,19.515293,1,NA,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5852,BGR450205
1999,BGR,450206,19.515293,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,2,1,2,2,5853,BGR450206
1999,BGR,450207,19.515293,1,0,1,1,0,1,1,1,NA,1,1,0,1,1,0,1,1,5854,BGR450207
1999,BGR,450209,19.515293,1,1,1,1,0,1,NA,NA,1,NA,0,NA,1,0,0,1,1,5855,BGR450209
1999,BGR,450213,19.515293,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,5856,BGR450213
1999,BGR,450216,19.515293,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2,1,1,5857,BGR450216
1999,BGR,450217,19.515293,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,5858,BGR450217
1999,BGR,450218,19.515293,1,1,1,1,0,1,0,0,1,0,1,0,1,2,0,2,1,5859,BGR450218
1999,BGR,450222,19.515293,0,0,1,1,0,0,0,0,0,0,1,NA,1,1,1,2,1,5860,BGR450222
1999,BGR,450223,19.515293,0,0,0,1,1,0,0,NA,1,0,0,0,1,1,0,1,1,5861,BGR450223
1999,BGR,460102,24.349246,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,5862,BGR460102
1999,BGR,460103,24.349246,1,1,0,1,1,0,0,0,0,NA,0,1,1,3,0,0,0,5863,BGR460103
1999,BGR,460105,24.349246,1,1,0,1,1,1,1,1,1,NA,0,0,1,3,0,NA,NA,5864,BGR460105
1999,BGR,460106,24.349246,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,5865,BGR460106
1999,BGR,460107,24.349246,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5866,BGR460107
1999,BGR,460108,24.349246,0,1,0,1,NA,1,0,1,0,1,1,1,1,0,0,2,2,5867,BGR460108
1999,BGR,460110,24.349246,1,1,1,1,1,1,1,1,0,0,1,0,1,2,0,2,2,5868,BGR460110
1999,BGR,460111,24.349246,1,1,1,1,1,0,1,1,1,NA,0,1,1,2,1,1,2,5869,BGR460111
1999,BGR,460112,24.349246,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,2,2,5870,BGR460112
1999,BGR,460113,24.349246,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,2,5871,BGR460113
1999,BGR,460114,24.349246,1,1,0,1,1,1,0,1,0,1,NA,1,1,3,1,2,2,5872,BGR460114
1999,BGR,460118,24.349246,1,1,1,1,1,1,1,1,0,1,1,0,1,2,2,1,1,5873,BGR460118
1999,BGR,460119,24.349246,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,NA,NA,5874,BGR460119
